1.000000	12.000000	24660995.000000	43.194437	1.045216	29.985520	2089.364703	0.310772	0.139218	0.029199	10229.273767
1.000000	24.000000	67244560.000000	17.930603	1.809839	41.153564	694.593750	0.042064	0.198307	0.055928	10200.399442
1.000000	28.000000	89100926.000000	35.318350	1.334532	35.607408	1877.790446	0.252310	0.086077	0.092120	10245.948979
1.000000	8.000000	109572454.000000	10.962107	1.360184	28.619853	163.493086	0.004834	0.110647	0.030967	10164.816369
1.000000	15.000000	12020602.000000	0.000007	2.965135	40.106947	381.568081	0.021182	0.075362	0.188531	10179.001743
1.000000	19.000000	34580092.000000	0.329741	1.745694	37.557683	457.258540	0.054677	0.141490	0.001000	10147.686503
1.000000	11.000000	53680092.000000	67.384701	1.599489	21.512603	1493.583466	0.213258	0.673591	0.326539	10238.516088
1.000000	27.000000	38426389.000000	13.771434	1.434727	34.325488	358.558799	0.027830	0.160872	0.001269	10178.474015
1.000000	32.000000	48173263.000000	0.007539	2.224478	42.821418	783.811085	0.083003	0.093711	0.102029	10171.891967
1.000000	7.000000	82419560.000000	25.554572	1.499961	35.440592	990.961494	0.110255	0.220516	0.012316	10230.689724
1.000000	23.000000	94443287.000000	41.677464	1.094604	26.306683	509.310137	0.065268	0.200526	0.004917	10244.167106
1.000000	40.000000	44293287.000000	0.037914	2.323903	49.597728	837.884858	0.056974	0.140742	0.092095	10177.521883
1.000000	34.000000	27852315.000000	40.312873	1.381158	36.722684	793.244468	0.091200	0.088729	0.116452	10256.840211
1.000000	31.000000	102967477.000000	32.071616	1.407622	31.023571	1918.311878	0.372399	0.001197	0.086246	10281.058563
1.000000	36.000000	77824421.000000	34.449289	1.298843	35.638407	2309.554942	0.325763	0.071544	0.093362	10247.525830
1.000000	42.000000	98976736.000000	38.236577	1.251158	35.785894	1174.710173	0.143141	0.119316	0.068216	10242.543790
1.000000	38.000000	55369213.000000	26.564485	1.370829	40.531722	998.883377	0.109984	0.131027	0.049187	10227.083984
1.000000	39.000000	31707639.000000	23.366089	1.349023	31.728516	1487.781250	0.322909	0.109511	0.002115	10241.919023
1.000000	33.000000	47448611.000000	27.331845	1.624276	37.159046	544.689314	0.038739	0.140573	0.101651	10217.537553
1.000000	35.000000	71031366.000000	31.397404	1.651707	32.821466	458.834220	0.026911	0.190600	0.101099	10222.848083
1.000000	43.000000	75869791.000000	14.203660	1.289062	34.612612	146.010246	0.017209	0.002691	0.090241	10233.805837
1.000000	45.000000	36491088.000000	29.847266	1.399184	39.393500	1580.570076	0.198404	0.093882	0.086605	10242.900016
1.000000	41.000000	25514467.000000	26.524733	1.409610	40.871795	949.493632	0.096642	0.117277	0.065098	10229.380789
1.000000	37.000000	32698843.000000	18.089672	1.749611	41.981845	624.023782	0.042706	0.138677	0.083154	10198.991842
1.000000	44.000000	93133912.000000	45.479272	1.137264	31.816051	1043.518947	0.128342	0.165921	0.056740	10241.308188
1.000000	46.000000	28430208.000000	39.186112	1.172234	32.453041	874.086660	0.104443	0.150920	0.037073	10235.844547
1.000000	47.000000	51537616.000000	28.022989	1.204649	32.110737	434.471207	0.043304	0.172689	0.003960	10211.079075
1.000000	48.000000	50361921.000000	0.078564	1.710276	41.956592	1186.165725	0.180959	0.120263	0.023204	10186.935945
